id,attore1,attore2,attore3,regista,sceneggiatore
37866,Maria Bonnevie,Tobias Hoesl,Anna-Lotta Larsson,Ola Solum,Erik Borge
51739,Mirai Shida,Ryunosuke Kamiki,Tomokazu Miura,Hiromasa Yonebayashi,Erik Borge
46838,Alan Tudyk,Tyler Labine,Katrina Bowden,Eli Craig,Erik Borge
38409,,,,David Bond,Erik Borge
45301,Alexandra Paul,Linden Ashby,Michele Greene,Morrie Ruvinsky,Erik Borge
32407,Maggie Grace,Matt King,Bronagh Gallagher,Simon Fellows,Erik Borge
38054,Uhm Jung-hwa,Moon Sung-keun,Kwon Oh-joong,Pang Eun-jin,Pang Eun-jin
41515,Dan Aykroyd,Justin Timberlake,Anna Faris,Eric Brevig,Pang Eun-jin
50420,Graham Allison,James Baker III,Bruce Blair,Lucy Walker,Pang Eun-jin
21136,Tadanobu Asano,Ryo Kase,Rinko Kikuchi,Katsuhito Ishii,Katsuhito Ishii
31850,Yang Ik-june,Kim Kkobbi,Jeong Man-sik,Yang Ik-june,Katsuhito Ishii
61943,Tomás Milián,Ray Lovelock,Piero Lulli,Giulio Questi,Franco Arcalli
35392,Jeff Chandler,Ty Hardin,Peter Brown,Samuel Fuller,Samuel Fuller
20531,Chikage Awashima,Takako Fujino,Ryô Ikebe,Yasujirō Ozu,Samuel Fuller
15302,Stacy Keach,John Lasseter,Brad Bird,Leslie Iwerks,Samuel Fuller
31694,Kris Kristofferson,Keith Carradine,Lori Singer,Alan Rudolph,Samuel Fuller
163659,,,,Israel Cárdenas,Samuel Fuller
39967,Jean-Paul Comart,Charlotte Kady,Jean-Roger Milo,Bertrand Tavernier,Bertrand Tavernier
37533,Vanessa Paradis,Bruno Cremer,Ludmila Mikaël,Jean-Claude Brisseau,Bertrand Tavernier
23508,José Mojica Marins,Jece Valadão,Adriano Stuart,José Mojica Marins,Bertrand Tavernier
18381,Antoine L'Écuyer,Suzanne Clément,Daniel Brière,Philippe Falardeau,Bertrand Tavernier
6474,Burt Reynolds,Aldo Sambrell,Nicoletta Machiavelli,Sergio Corbucci,Fernando Di Leo
30914,José Mojica Marins,Tina Wohlers,Nadia Freitas,José Mojica Marins,José Mojica Marins
56787,Scott Jacoby,Pippa Scott,John Larch,Buzz Kulik,José Mojica Marins
64212,Paweł Małaszyński,Robert Więckiewicz,Artur Żmijewski,Jacek Filipiak,José Mojica Marins
8995,Moritz Bleibtreu,Henry Hübchen,Corinna Harfouch,Pepe Danquart,Pepe Danquart
7210,Wotan Wilke Möhring,Justus von Dohnányi,Anna Dereszowska,Christian Zübert,Christian Zübert
52696,Ranveer Singh,Anushka Sharma,Manmeet Singh,Maneesh Sharma,Habib Faisal
16987,Hrithik Roshan,Ameesha Patel,Anupam Kher,Rakesh Roshan,Honey Irani
46138,Sally Hawkins,Bob Hoskins,Miranda Richardson,Nigel Cole,Honey Irani
247112,Rudolf Hrušínský,Věra Galatíková,Alois Švehlík,František Vláčil,Honey Irani
247124,,,,František Vláčil,Honey Irani
61212,Rod Steiger,Franco Nero,Lisa Gastoni,Carlo Lizzani,Fabio Pittorru
185720,,,,Theo Papadoulakis,Fabio Pittorru
72413,Wotan Wilke Möhring,Julia Hummer,Antoine Monot Jr.,Robert Schwentke,Fabio Pittorru
14639,,,,Margaret Brown,Fabio Pittorru
46689,Vik Muniz,,,Lucy Walker,Lucy Walker
54660,Burt Reynolds,Beverly D'Angelo,Norman Fell,David Steinberg,Lucy Walker
49041,Paul Reubens,Annette Funicello,Frankie Avalon,Paul Reubens,Lucy Walker
23830,Keira Knightley,Sam Worthington,Eva Mendes,Massy Tadjedin,Lucy Walker
55584,Albert Steinrück,Else Heller,Gustav Fröhlich,Joe May,Lucy Walker
89126,,,,Felix Moeller,Lucy Walker
42243,Billy Dee Williams,James Earl Jones,Richard Pryor,John Badham,Matthew Robbins
51360,Buster Keaton,Virginia Fox,Joe Roberts,Buster Keaton,Matthew Robbins
27470,Jackie Gleason,Carol Channing,Frankie Avalon,Otto Preminger,Matthew Robbins
50704,Buster Keaton,Edward F. Cline,Sybil Seely,Buster Keaton,Matthew Robbins
15548,Zhao Jian,Henriette Gbou,Juliana Neves,David Mallet,Matthew Robbins
15552,,,,David Mallet,Matthew Robbins
46827,Alan Rickman,Greta Scacchi,Ian McKellen,Uli Edel,Matthew Robbins
53079,Harry Nilsson,Richard Perry,Doug Hoefer,John Scheinfeld,Matthew Robbins
22007,Thora Birch,Gideon Emery,Gloria Votsis,Gideon Raff,Matthew Robbins
26277,Hrithik Roshan,Rani Mukerji,Kareena Kapoor,Kunal Kohli,Matthew Robbins
165402,Hrithik Roshan,Kareena Kapoor,Abhishek Bachchan,Sooraj R. Barjatya,Matthew Robbins
102144,Burt Lancaster,Dorothy McGuire,Edmund Gwenn,Edmund Goulding,Robert Riskin
56402,Vittorio De Sica,Gina Lollobrigida,Marisa Merlini,Luigi Comencini,Robert Riskin
40805,Seth Rogen,Jay Chou,Christoph Waltz,Michel Gondry,Seth Rogen
49616,Gilbert Roland,Angela Clarke,Frank Silvera,John Brahm,Seth Rogen
124058,Rock Hudson,Rod Taylor,Mary Peach,Delbert Mann,Sy Bartlett
51362,Buster Keaton,Edward F. Cline,Virginia Fox,Buster Keaton,Sy Bartlett
25770,Buster Keaton,Virginia Fox,Joe Roberts,Buster Keaton,Sy Bartlett
49009,Colin Farrell,Dejan Angelov,Dragoș Bucur,Peter Weir,Peter Weir
46528,Kate Bosworth,Jang Dong-gun,Geoffrey Rush,Sngmoo Lee,Peter Weir
84274,George Arliss,Joan Bennett,Florence Arliss,Alfred E. Green,Peter Weir
64605,Edward G. Robinson,Rod Steiger,Joan Collins,Henry Hathaway,Sydney Boehm
51933,Jamey Sheridan,Steve Buscemi,Aidan Quinn,Bette Gordon,Sydney Boehm
198317,Jacques Brel,,,Denis Heroux,Sydney Boehm
38742,Buster Keaton,Joe Roberts,Virginia Fox,Buster Keaton,Sydney Boehm
42138,Aleksey Petrenko,Anatoli Romashin,Leonid Bronevoy,Elem Klimov,Sydney Boehm
25482,Eduardo Noriega,Flora Martínez,Belén Fabra,Vicente Aranda,Sydney Boehm
14070,Aamir Khan,Asin Thottumkal,Jiah Khan,A.R. Murugadoss,Sydney Boehm
156288,Shahid Kapoor,Ayesha Takia,,Ahmed Khan,Neeraj Vora
37086,Don Murray,Eva Marie Saint,Anthony Franciosa,Fred Zinnemann,Michael V. Gazzo
38023,Janet Gaynor,Douglas Fairbanks Jr.,Roland Young,Richard Wallace,Michael V. Gazzo
108869,Dean Martin,Geraldine Page,Yvette Mimieux,George Roy Hill,Michael V. Gazzo
43781,George Montgomery,Ann Rutherford,Glenn Miller,Archie Mayo,Karl Tunberg
2325,Gabriel Byrne,Mira Sorvino,Armin Mueller-Stahl,Aleksandr Buravsky,Aleksandr Buravsky
50618,Andrey Merzlikin,Pavel Derevyanko,Veronika Nikonova,Aleksandr Kott,Aleksandr Buravsky
46387,Madhuri Dixit,Salman Khan,Mohnish Behl,Sooraj R. Barjatya,Aleksandr Buravsky
54723,Peter Sellers,Mai Zetterling,Virginia Maskell,Sidney Gilliat,Aleksandr Buravsky
23019,Bjarne Henriksen,Vivian Wu,Charlotte Fich,Henrik Ruben Genz,Kim Fupz Aakeson
43209,Tony Jaa,Dan Chupong,Sarunyu Wongkrachang,Tony Jaa,Kim Fupz Aakeson
23047,Nicolas Cage,Ron Perlman,Ulrich Thomsen,Dominic Sena,Kim Fupz Aakeson
198391,Ricky Gervais,,,Ricky Gervais,Kim Fupz Aakeson
45284,Sôichirô Kitamura,Tomokazu Miura,Jun Kunimura,Takeshi Kitano,Takeshi Kitano
46820,Magaly Solier,Carlos J. de la Torre,Yiliana Chong,Claudia Llosa,Takeshi Kitano
79118,Max von Sydow,Ghita Nørby,Anette Hoff,Jan Troell,Takeshi Kitano
62570,Michel Simon,Alain Cohen,Charles Denner,Claude Berri,Takeshi Kitano
162234,Gandi Mukli,Erdal Yildiz,Inge Keller,Kutlug Ataman,Takeshi Kitano
42001,Joss Ackland,Claire Bloom,Roy Kinnear,József Gémes,Robin Lyons
63892,Jean-Paul Belmondo,Emmanuelle Riva,Irène Tunc,Jean-Pierre Melville,Robin Lyons
40650,Howard Vernon,Nicole Stéphane,Jean-Marie Robain,Jean-Pierre Melville,Robin Lyons
17605,Léora Barbara,Mélissa Rodriguès,Laëtitia Guerard,Sylvie Verheyde,Sylvie Verheyde
53267, Ye Ji-won,Kim Sang-kyung,Chu Sang-mi,Hong Sang-soo,Sylvie Verheyde
122019,Ignacio López Tarso,Pina Pellicer,Enrique Lucero,Roberto Gavaldón,Sylvie Verheyde
58777,Dominique Reymond,Daniel Duval,Jessica Martinez,Sandrine Veysset,Sylvie Verheyde
78117,Mariko Okada,Toshiyuki Hosokawa,Yûko Kusunoki,Yoshishige Yoshida,Sylvie Verheyde
36241,Argentino Vargas,Francisco Dornez,Yolanda Galarza,Lisandro Alonso,Lisandro Alonso
75363,Conrad Veidt,Sebastian Shaw,Valerie Hobson,Michael Powell,Emeric Pressburger
57019,Leonardo Sbaraglia,Martin Slipak,Bárbara Goenaga,Miguel Cohan,Emeric Pressburger
84903,Judy Holliday,Aldo Ray,Madge Kennedy,George Cukor,Emeric Pressburger
25051,Arata Iura,Yusuke Iseya,Susumu Terajima,Hirokazu Koreeda,Emeric Pressburger
23174,Bijou Phillips,James Murray,Raphaël Coleman,Josef Rusnak,Larry Cohen
4798,Claude Rich,Olga Georges-Picot,Anouk Ferjac,Alain Resnais,Larry Cohen
74924,Tom Poston,Julia Meade,Fred Clark,William Castle,Ray Russell
105448,Chiara Mastroianni,Pedro Abrunhosa,Antoine Chappey,Manoel de Oliveira,Manoel de Oliveira
43950,Marie Bos,Delphine Brual,Cassandra Forêt,Hélène Cattet,Manoel de Oliveira
90272,,,,Wladyslaw Starewicz,Manoel de Oliveira
21198,Virginie Ledoyen,Lou Doillon,Catriona MacColl,Pascal Laugier,Manoel de Oliveira
132332,Cecile Aubry,Michel Auclair,Serge Reggiani,Henri-Georges Clouzot,Manoel de Oliveira
54779,Jef Betz,Greg Oliver Bodine,H. R. Britton,Andrew Bellware,Manoel de Oliveira
49849,Daniel Craig,Olivia Wilde,Harrison Ford,Jon Favreau,Alex Kurtzman
392067,Andy McCoy,Angela Nicoletti,Michael Monroe,Pekka Lehto,Alex Kurtzman
49073,Florencia Bertotti,Adrián Suar,Claudia Fontán,Diego Kaplan,Alex Kurtzman
1543,Jördis Triebel,Jürgen Vogel,Hinnerk Schönemann,Sven Taddicken,Ruth Toma
8951,Valerio Mastandrea,Caterina Murino,Anita Caprioli,Gianni Zanasi,Gianni Zanasi
223613,,,,Mika Kaurismäki,Gianni Zanasi
44000,Joan Crawford,Michael Gough,Bernard Kay,Freddie Francis,Aben Kandel
207999,William Haines,Joan Crawford,George K. Arthur,Edward Sedgwick,Aben Kandel
93072,Aldo Ray,Mimsy Farmer,Michael Evans,Arthur Dreifuss,Orville H. Hampton
69313,Erik Rutström,Ola Sandstig,Britt-Marie Andersson,Ruben Östlund,Orville H. Hampton
60708,Mariana Vargas,Ninón del Castillo,Pascual Loayza,Juan Carlos Valdivia,Orville H. Hampton
15993,Alicia Witt,John de Lancie,E.G. Daily,Kevin Altieri,Kevin Altieri
57256,Jens Albinus,Birthe Neumann,Søren Østergaard,Nils Malmros,Kevin Altieri
57448,Pierre Bergé,Yves Saint-Laurent,Catherine Deneuve,Pierre Thoretton,Kevin Altieri
29670,Juha Veijonen,Hannu-Pekka Björkman,Jussi Lampi,Aleksi Mäkelä,Kevin Altieri
38830,Buster Keaton,Kate Price,Wheezer Dell,Buster Keaton,Kevin Altieri
37360,Buster Keaton,Virginia Fox,Joe Roberts,Buster Keaton,Kevin Altieri
99372,Gary Cooper,Deborah Kerr,Eric Portman,Michael Anderson,Joseph Stefano
24403,Tadanobu Asano,Georgina Hobson,Christa Hughes,Christopher Doyle,Joseph Stefano
31654,Kurt Russell,Joe Flynn,Eve Arden,Vincent McEveety,Joseph Stefano
25259,Toni Acosta,Pilar Castro,Luis Callejo,Daniela Féjerman,Joseph Stefano
18562,Randolph Scott,Alan Curtis,"Noah Beery, Jr.",Ray Enright,Lucien Hubbard
14556,Vincent Lindon,Diane Kruger,Lancelot Roch,Fred Cavayé,Lucien Hubbard
35052,Eva Green,Juno Temple,María Valverde,Jordan Scott,Ben Court
58772,Alexander Beyer,Rüdiger Vogler,,Yael Hersonski,Ben Court
40619,Wayne Dyer,,,Teddy Newton,Ben Court
20332,Russell Peters,Melle Mel,,Jigar Talati,Ben Court
23077,Russell Peters,Angelo Tsarouchas,,Alan C. Blomquist,Ben Court
90968,Spencer Tracy,Van Johnson,Gene Tierney,Clarence Brown,Helen Deutsch
94608,Jean Simmons,John Forsythe,Shirley Jones,Richard Brooks,Helen Deutsch
88376,Jerry Lewis,Joan Blackman,Earl Holliman,Norman Taurog,Henry Garson
43501,Ronald Colman,Marlene Dietrich,James Craig,William Dieterle,John Meehan
52013,Mark Hogancamp,,,Jeff Malmberg,John Meehan
46787,Ernie Allo,Bruce Byron,Bruce Byron,Kenneth Anger,John Meehan
92399,Gary Cooper,Laraine Day,Signe Hasso,Cecil B. DeMille,John Meehan
28391,Janet Gaynor,Charles Farrell,Natalie Kingston,Frank Borzage,John Meehan
51364,Buster Keaton,Joe Roberts,Sybil Seely,Buster Keaton,John Meehan
51366,Buster Keaton,Virginia Fox,Joe Keaton,Buster Keaton,John Meehan
111239,Maxine Peake,Joe Dempsie,Nichola Burley,Carol Morley,John Meehan
43653,Jesse Eisenberg,Mike O'Connell,Jim Gaffigan,Sol Tryon,John Meehan
44564,Kevin James,Vince Vaughn,Winona Ryder,Ron Howard,John Meehan
55061,Halle Berry,Stellan Skarsgård,Phylicia Rashād,Geoffrey Sax,Cheryl Edwards
25862,Priscilla Lane,Betty Field,Richard Whorf,Anatole Litvak,Cheryl Edwards
112284,Joan Crawford,Robert Taylor,Lionel Barrymore,Clarence Brown,Stephen Morehouse Avery
107774,Walter Matthau,Carol Burnett,Geraldine Page,Martin Ritt,Stephen Morehouse Avery
10854,Lori Heuring,Scout Taylor-Compton,Chloë Grace Moretz,J.S. Cardone,Stephen Morehouse Avery
119094,Alan Ladd,Helen Walker,Sheldon Leonard,Frank Tuttle,Karl Tunberg
33146,Waheeda Rehman,Anil Kapoor,Fardeen Khan,Anupam Kher,Karl Tunberg
38787,Buster Keaton,Renée Adorée,Joe Roberts,Buster Keaton,Karl Tunberg
43810,Don Ameche,Betty Grable,Carmen Miranda,Irving Cummings,Karl Tunberg
42175,Lee Remick,Wesley Addy,Lisa Eichhorn,James Ivory,Ruth Prawer Jhabvala
18703,Laraine Day,Kirk Douglas,Keenan Wynn,Charles Martin,Ruth Prawer Jhabvala
63578,Steve Coogan,Rob Brydon,Claire Keelan,Michael Winterbottom,Ruth Prawer Jhabvala
48471,Walt Disney,,,Theodore Thomas,Ruth Prawer Jhabvala
15316,James Franco,Wilmer Calderon,Richard Portnow,James Franco,Ruth Prawer Jhabvala
47610,Jürgen Vogel,Fabian Hinrichs,Nora von Waldstätten,Maximilian Erlenwein,Ruth Prawer Jhabvala
48752,Daniel Pinchbeck,Maude Barlow,Ariane Burgess,Joao G. Amorim,Ruth Prawer Jhabvala
47055,Bjørn Lomborg,Hashem Akbari,Al Gore,Ondi Timoner,Ruth Prawer Jhabvala
1244,Natalia Avelon,Matthias Schweighöfer,David Scheller,Achim Bornhak,Achim Bornhak
25695,Kim Mi-hyang,Kim Hee-yeon,Kim Seong-hee,So Yong Kim,So Yong Kim
39557,Randolph Scott,John Carroll,Karen Steele,Budd Boetticher,Charles Lang
32319,Lou Castel,Eddie Constantine,Marquard Bohm,Rainer Werner Fassbinder,Charles Lang
34025,Kelly O'Neill,Paul Roe,Shane Curry,Lance Daly,Charles Lang
76229,Gary Merrill,Shelley Winters,Michael Rennie,Jean Negulesco,Nunnally Johnson
25664,Louis Koo,Aaron Kwok,Cherrie Ying,Johnnie To,Nunnally Johnson
61783,Paul Ahmarani,Olivier Gourmet,,Philippe Falardeau,Nunnally Johnson
42722,Anna Karina,Liselotte Pulver,Micheline Presle,Jacques Rivette,Nunnally Johnson
43936,Chum Mey,Khieu 'Poev' Ches,Yeay Cheu,Rithy Panh,Nunnally Johnson
47909,Hira Kim,Lee Da-wit,Park Myung-shin,Lee Chang-dong,Nunnally Johnson
12811,Claudio Santamaria,Alicélia Batista Cabreira,Chiara Caselli,Marco Bechis,Nunnally Johnson
58937,Karl Johnson,Michael Gough,Tilda Swinton,Derek Jarman,Nunnally Johnson
31903,Charles Boyer,Jean Arthur,Leo Carrillo,Frank Borzage,Nunnally Johnson
105067,Jack Buchanan,Jeanette MacDonald,Claud Allister,Ernst Lubitsch,Nunnally Johnson
55151,Dragoș Bucur,Maria Popistasu,Mimi Branescu,Radu Muntean,Razvan Radulescu
68757,Hugues Quester,Anne Alvaro,Melvil Poupaud,Raúl Ruiz,Raúl Ruiz
39993,Ingrid Thulin,Jean Sorel,Mario Adorf,Aldo Lado,Ernesto Gastaldi
45202,Jeon Do-yeon,Lee Jung-jae,Seo Woo,Im Sang-soo,Im Sang-soo
54160,Sonny Chiba,Akira Oda,Vic Morrow,Kinji Fukasaku,Im Sang-soo
48481,William Phipps,Susan Douglas,James Anderson,Arch Oboler,Im Sang-soo
22985,Van Heflin,Evelyn Keyes,John Maxwell,Joseph Losey,Dalton Trumbo
51876,Bradley Cooper,Robert De Niro,Abbie Cornish,Neil Burger,Leslie Dixon
58261,Tom Abate,Hugo De Garis,Peter Diamandis,Robert Barry Ptolemy,Leslie Dixon
89704,Werner Herzog,,,Werner Herzog,Leslie Dixon
120357,Rosalind Russell,John Boles,Jane Darwell,Dorothy Arzner,Mary C. McCall Jr.
52461,Carrie Fisher,,,Fenton Bailey,Mary C. McCall Jr.
51873,Justine Waddell,Richard Roxburgh,Jonathan Cake,Simon Cellan Jones,Mary C. McCall Jr.
471,Til Schweiger,Polly Walker,Ida Jablonska,Maciej Dejczer,Cezary Harasimowicz
13652,Jean Dujardin,Jean Reno,Valeria Golino,Éric Besnard,Cezary Harasimowicz
27522,Emil Jannings,Conrad Veidt,William Dieterle,Paul Leni,Cezary Harasimowicz
8417,Ferdinand Marian,Werner Krauss,Heinrich George,Veit Harlan,Cezary Harasimowicz
44963,Hiroyuki Sanada,Sonny Chiba,Etsuko Shihomi,Norifumi Suzuki,Ichirô Ôtsu
74289,Sonny Chiba,Kenji Sawada,Akiko Kana,Kinji Fukasaku,Ichirô Ôtsu
22843,Megumi Ogata,Yuko Miyamura,Kotono Mitsuishi,Hideaki Anno,Hideaki Anno
43947,Sarah Butler,Daniel Franzese,Chad Lindberg,Steven R. Monroe,Stuart Morse
60213,Richard Berry,Patrick Bouchitey,Barbara Schulz,Richard Danto,Stuart Morse
34013,Aure Atika,Vincent Lindon,Sandrine Kiberlain,Stéphane Brizé,Stuart Morse
62495,Vitaliano Trevisan,Michela Cescon,,Matteo Garrone,Vitaliano Trevisan
42411,Toni Servillo,Denis Fasolo,Nello Mascia,Andrea Molaioli,Vitaliano Trevisan
45807,Buster Keaton,Babe London,Phyllis Haver,Buster Keaton,Vitaliano Trevisan
51367,Buster Keaton,Joe Roberts,Virginia Fox,Buster Keaton,Vitaliano Trevisan
55165,Bill Skarsgård,Martin Wallström,Cecilia Forss,Andreas Öhman,Jonathan Sjöberg
34767,Jack White,Meg White,,Emmett Malloy,Jonathan Sjöberg
21982,Amitabh Bachchan,Akshay Kumar,Sushmita Sen,Vipul Amrutlal Shah,Jonathan Sjöberg
53596,Gael García Bernal,Luis Tosar,Raúl Arévalo,Icíar Bollaín,Paul Laverty
31007,Kristen Stewart,James Gandolfini,Melissa Leo,Jake Scott,Paul Laverty
52844,Don DeFore,Ann Harding,Charles Ruggles,Roy Del Ruth,Everett Freeman
51092,Marcello Mastroianni,Renato Salvatori,Gabriella Giorgelli,Mario Monicelli,Everett Freeman
26530,Deanna Durbin,Gene Kelly,Richard Whorf,Robert Siodmak,Herman J. Mankiewicz
43017,Susan Hayward,John Gavin,Vera Miles,David Miller,Eleanore Griffin
113757,Danny Kaye,Dinah Shore,Dana Andrews,Elliott Nugent,Robert Pirosh
32612,John Cassini,Val Kilmer,Camille Sullivan,Michael Oblowitz,Robert Pirosh
38033,Nikki Reed,Keith David,Brad Dourif,Deon Taylor,Robert Pirosh
54293,Robert Sapolsky,Gábor Máté,Richard G. Wilkinson,Peter Joseph,Robert Pirosh
47330,Stewart Lee,,,Peter Joseph,Robert Pirosh
117258,Stephen McHattie,Patty Duke,Broderick Crawford,Sam O'Steen,Robert Pirosh
293946,Henry Morgan,,,Vernon P. Becker,Robert Pirosh
56745,,,,Vernon P. Becker,Robert Pirosh
133119,Joan Crawford,Gig Young,Michael Wilding,Charles Walters,Robert Pirosh
122884,Walter Huston,James Stewart,Beulah Bondi,Clarence Brown,Bradbury Foote
33039,Olivia de Havilland,Robert Cummings,Charles Coburn,Norman Krasna,Norman Krasna
114083,Glenn Ford,Dorothy McGuire,Arthur Kennedy,Mark Robson,Norman Krasna
70635,Edith Evans,Nanette Newman,Harry Baird,Bryan Forbes,Bryan Forbes
139851,Marthe Keller,André Dussollier,Charles Denner,Claude Lelouch,Claude Lelouch
62976,Andy Lau,Gong Li,Osric Chau,Daming Chen,Claude Lelouch
12536,French Stewart,Erick Avari,Mike Weinberg,Rod Daniel,Debra Frank
34192,Jim Fitzpatrick,María Conchita Alonso,David Warner,Rod Daniel,Debra Frank
131781,Jane Powell,Wendell Corey,Danielle Darrieux,Norman Taurog,Sidney Sheldon
45485,John Cazale,Al Pacino,Meryl Streep,Richard Shepard,Sidney Sheldon
39695,Lana Turner,Richard Burton,Fred MacMurray,Jean Negulesco,Merle Miller
41630,Natalie Portman,Ashton Kutcher,Kevin Kline,Ivan Reitman,Elizabeth Meriwether
36939,Gillian Anderson,Heather Graham,Amanda Seyfried,Duncan Ward,Elizabeth Meriwether
50348,Matthew McConaughey,Marisa Tomei,Ryan Phillippe,Brad Furman,John Romano
48171,Anthony Hopkins,Colin O'Donoghue,Alice Braga,Mikael Håfström,John Romano
43920,Adam Butcher,Shane Kippel,Mateo Morales,Kim Chapiron,Kim Chapiron
56590,James Denton,Christina Hendricks,Anthony LaPaglia,Sam Liu,Dwayne McDuffie
91958,Sergio Peris-Mencheta,Vanessa Saiz,Elsa Pataky,Pascal Jongen,Dwayne McDuffie
79785,Robert Powell,David Hemmings,Carmen Duncan,Simon Wincer,Dwayne McDuffie
50779,Spalding Gray,,,Steven Soderbergh,Dwayne McDuffie
44411,Ricardo Trêpa,Catarina Wallenstein,Júlia Buisel,Manoel de Oliveira,Manoel de Oliveira
71732,Lucas Belvaux,Claude Semal,Patrick Descamps,Lucas Belvaux,Manoel de Oliveira
85550,Kim Sang-kyung,Uhm Ji-won,Lee Ki-Woo,Hong Sang-soo,Manoel de Oliveira
116751,Nicolas Duvauchelle,Jean-Jérôme Esposito,Martial Bezot,Erick Zonca,Manoel de Oliveira
72852,Julie Sokolowski,Yassine Salime,Karl Sarafidis,Bruno Dumont,Manoel de Oliveira
48954,Paul Douglas,Alex Mackenzie,James Copeland,Alexander Mackendrick,William Rose
32122,Arthur Dignam,Nick Tate,Simon Burke,Fred Schepisi,William Rose
93553,Somsri Pinyopol,Duangjai Hiransri,To Hanudomlapr,Apichatpong Weerasethakul,William Rose
16031,Trine Dyrholm,Lorna Brown,Finn Nielsen,Annette K. Olesen,William Rose
43046,Ray Danton,Karen Steele,Elaine Stewart,Budd Boetticher,William Rose
86267,Lee Eung-kyeong,Song Kang-ho,Cho Eun-sook,Hong Sang-soo,William Rose
84207,Geraldine Chaplin,Anthony Perkins,Moses Gunn,Alan Rudolph,William Rose
53701,Ai Maeda,Meisa Kuroki,Hinano Yoshikawa,Mitsuo Yanagimachi,William Rose
126104,Vicentico,Valeria Bertuccelli,Fabián Arenillas,Martin Rejtman,William Rose
28023,Neville Brand,Emile Meyer,Frank Faylen,Don Siegel,Richard Collins
104364,Ryan O'Neal,Burt Reynolds,Tatum O'Neal,Peter Bogdanovich,Richard Collins
78353,Liza Minnelli,Burt Reynolds,Gene Hackman,Stanley Donen,Richard Collins
79731,Rajit Kapoor,Siraj Ahmed,Rakesh Dhar,Shyam Benegal,Richard Collins
103425,,,,Linda Hawkins,Richard Collins
50900,Pascal Greggory,Najat Benssallem,Ilham Abdelwaheb,Jacques Doillon,Richard Collins
51276,Yuliya Aug,Igor Sergeev,Viktor Sukhorukov,Aleksey Fedorchenko,Richard Collins
74074,Van Heflin,Anne Bancroft,Richard Boone,Hugo Fregonese,Sydney Boehm
35831,Sophie Marceau,Michel Serrault,Frédéric Diefenthal,Jean-Paul Salomé,Sydney Boehm
120843,Kay Francis,Joel McCrea,Lilyan Tashman,George Cukor,Sydney Boehm
39029,Tatsuya Nakadai,Etsushi Takahashi,Yuriko Hoshi,Kihachi Okamoto,Kihachi Okamoto
55662,Jai Day,Domiziano Arcangeli,Joe Zaso,Ryan Stevens Harris,Ryan Stevens Harris
13746,Anne Parillaud,Judith Godrèche,Mathilde Seigner,Cécile Telerman,Cécile Telerman
44944,Kimberly Elise,Janet Jackson,Loretta Devine,Tyler Perry,Tyler Perry
8418,Heinrich George,Kristina Söderbaum,Horst Caspar,Wolfgang Schleif,Thea von Harbou
65898,Daniel Gélin,François Simon,Didier Flamand,Raúl Ruiz,Thea von Harbou
288183,Dusan Makavejev,Rambo Amadeus,Melodie Annis,Dusan Makavejev,Thea von Harbou
102527,,,,Jari Kokko,Thea von Harbou
148432,,,,Jari Kokko,Thea von Harbou
204040,Warner Baxter,Wallace Beery,Elizabeth Allan,Tay Garnett,Lamar Trotti
50217,Camilla Belle,Alexa PenaVega,April Bowlby,Angel Gracia,Lamar Trotti
80988,Eleni Prokopiou,Takis Emmanuel,Kleopatra Rota,Nikos Koundouros,Lamar Trotti
24868,Jessica Butler,Leigh Shannan,Holter Graham,Andrew van den Houten,Jack Ketchum
47578,Hiroko Yakushimaru,Hiroyuki Sanada,Sonny Chiba,Kinji Fukasaku,Jack Ketchum
52970,Hiroyuki Sanada,Jun Miho,Yuki Kazamatsuri,Kôsei Saitô,Jack Ketchum
45272,Gwyneth Paltrow,Garrett Hedlund,Tim McGraw,Shana Feste,Jack Ketchum
48138,Liam Neeson,Diane Kruger,January Jones,Jaume Collet-Serra,Stephen Cornwell
